,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,AGE,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,DecileScore,ScoreText,AssessmentType
11848,71043,64410,PRETRIAL,Male,26,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11849,71046,64413,PRETRIAL,Male,22,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
11850,71038,64406,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
11851,71040,64408,PRETRIAL,Male,56,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11852,71050,64416,PRETRIAL,Male,31,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11853,71045,64412,PRETRIAL,Female,32,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11854,71041,50211,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,Copy
11855,71042,64409,PRETRIAL,Male,31,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11856,71044,64411,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11857,71039,64407,PRETRIAL,Female,47,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,2,Medium,7,Risk of Violence,1,Low,New
11858,71047,64414,PRETRIAL,Female,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
11859,71081,64443,Probation,Male,33,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11860,71060,64426,Probation,Male,41,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11861,71094,64453,Probation,Female,19,African-American,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
11862,71052,64418,PRETRIAL,Male,32,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11863,71102,64460,Probation,Male,36,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
11864,71055,64421,PRETRIAL,Male,30,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11865,71073,64438,Probation,Male,29,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,2,Low,New
11866,71089,64449,Probation,Male,67,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11867,71096,64454,Probation,Male,32,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11868,71068,64433,Probation,Male,48,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11869,71104,64462,Probation,Male,30,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11870,71076,64440,Probation,Female,45,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11871,71110,64467,PRETRIAL,Male,57,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11872,71091,64451,Probation,Female,38,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11873,71093,64452,PRETRIAL,Male,28,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
11874,71063,64429,Probation,Male,23,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
11875,71070,64435,PRETRIAL,Female,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11876,71072,64437,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11877,71086,64448,Probation,Male,28,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
11878,71100,64458,Probation,Female,46,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11879,71107,64465,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,7,Medium,New
11880,71084,64446,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11881,71105,64463,Probation,Male,20,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
11882,71058,64424,PRETRIAL,Male,33,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11883,71075,46253,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,Copy
11884,71109,64466,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
11885,71054,64420,PRETRIAL,Female,38,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
11886,71066,64431,Broward County,Female,50,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,1,Low,Copy
11887,71101,64459,PRETRIAL,Male,22,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
11888,71062,64428,Probation,Female,23,African-American,22,Risk and Prescreen,English,Other,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
11889,71080,64442,Probation,Male,68,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11890,71085,64447,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
11891,71057,64423,PRETRIAL,Male,21,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
11892,71064,64430,Probation,Male,26,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11893,71071,64436,Probation,Male,33,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11894,71099,64457,Probation,Female,21,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11895,71106,64464,PRETRIAL,Male,65,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11896,71078,64441,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,Copy
11897,71095,64391,PRETRIAL,Male,51,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,Copy
11898,71074,64439,Probation,Male,49,Asian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11899,71082,64444,PRETRIAL,Female,40,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,5,Medium,New
11900,71053,64419,PRETRIAL,Female,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
11901,71067,64432,Probation,Male,34,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11902,71103,64461,Probation,Male,20,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,4,High,7,Risk of Violence,8,High,New
11903,72139,65397,Probation,Male,29,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11904,71090,64450,Probation,Male,29,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11905,71069,64434,Probation,Male,48,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11906,71098,64456,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
11907,71137,64494,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
11908,71116,64473,PRETRIAL,Male,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
11909,71119,64476,PRETRIAL,Female,34,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11910,71124,64481,Probation,Male,43,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11911,71111,64468,PRETRIAL,Female,29,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11912,71132,64489,Probation,Male,48,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11913,71140,64497,PRETRIAL,Male,34,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,3,Medium with Override Consideration,7,Risk of Violence,9,High,New
11914,71129,64486,Probation,Male,59,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11915,59525,54079,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
11916,71136,64493,PRETRIAL,Female,26,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11917,71150,33458,Probation,Male,57,Caucasian,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11918,71148,64505,Probation,Male,43,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11919,71134,64491,PRETRIAL,Male,59,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
11920,71143,64500,Probation,Male,29,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
11921,71113,64470,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
11922,71122,64479,Probation,Male,37,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
11923,71147,64504,PRETRIAL,Male,49,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11924,71126,64483,PRETRIAL,Male,47,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
11925,71130,64487,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
11926,71151,64507,Probation,Male,33,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11927,71114,64471,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
11928,71135,64492,PRETRIAL,Male,40,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11929,71142,64499,Probation,Male,51,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11930,71144,64501,Probation,Male,45,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11931,71125,64482,Probation,Female,39,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11932,71138,64495,PRETRIAL,Female,42,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
11933,71117,64474,PRETRIAL,Male,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
11934,71118,64475,PRETRIAL,Male,44,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,4,Low,New
11935,71139,64496,Probation,Male,52,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11936,71146,64503,Probation,Female,29,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11937,71112,64469,PRETRIAL,Male,28,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
11938,71123,64480,PRETRIAL,Male,20,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
11939,71133,64490,PRETRIAL,Male,48,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
11940,71128,64485,Probation,Female,25,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
11941,71115,64472,PRETRIAL,Male,20,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
11942,71120,64477,PRETRIAL,Male,38,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11943,71149,64506,Probation,Male,37,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
11944,71154,64510,PRETRIAL,Male,30,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
11945,71175,64528,Probation,Male,27,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11946,71170,64523,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
11947,71183,64536,Probation,Male,36,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
11948,71162,64517,PRETRIAL,Male,36,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
11949,71180,64533,PRETRIAL,Male,36,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
11950,71167,64520,PRETRIAL,Male,58,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
11951,71159,64514,PRETRIAL,Female,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
11952,71193,64546,Probation,Female,26,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11953,71163,64518,PRETRIAL,Male,20,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,10,High,New
11954,71165,44309,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,5,Medium,Copy
11955,71172,64525,Probation,Female,52,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11956,71186,64539,Probation,Female,36,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
11957,71160,64515,PRETRIAL,Male,44,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
11958,71177,64530,Probation,Male,35,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
11959,71156,30561,PRETRIAL,Male,59,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,3,Medium with Override Consideration,7,Risk of Violence,3,Low,Copy
11960,71181,64534,Probation,Male,20,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,5,Medium,New
11961,71190,64543,Probation,Male,54,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11962,71169,64522,PRETRIAL,Female,22,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
11963,71155,64511,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
11964,71173,64526,Probation,Male,23,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
11965,71185,64538,PRETRIAL,Female,51,African-American,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
11966,71178,64531,Probation,Male,53,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
11967,71174,64527,PRETRIAL,Male,18,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,6,Medium,New
11968,71161,64516,PRETRIAL,Male,20,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
11969,71176,64529,Probation,Female,28,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
11970,71182,64535,PRETRIAL,Female,57,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,3,Low,New
11971,71189,64542,Probation,Female,44,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
11972,71168,64521,PRETRIAL,Male,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
11973,71158,64513,PRETRIAL,Male,44,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
11974,71166,60551,PRETRIAL,Male,57,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,2,Medium,7,Risk of Violence,2,Low,Copy
11975,71184,64537,PRETRIAL,Male,52,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
11976,71187,64540,Probation,Male,28,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
